measurementID	occurrenceID	measurementOfTaxon	parentMeasurementID	measurementType	measurementValue	measurementUnit	statisticalMethod	measurementRemarks	source	contributor	referenceID
M1984	C531	TRUE		http://purl.obolibrary.org/obo/VT_0001933	11200		http://semanticscience.org/resource/SIO_001114		http://eol.org/data_objects/23852802	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M1985	C531	TRUE		http://eol.org/schema/terms/OvaDiameter	1.5	http://purl.obolibrary.org/obo/UO_0000016			http://eol.org/data_objects/23852802	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M1986	C532	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://eol.org/schema/terms/freshwaterStream				http://eol.org/data_objects/28163204	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M1987	C533	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://eol.org/schema/terms/freshwaterStream				http://eol.org/data_objects/28163210	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M1988	C534	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://purl.obolibrary.org/obo/ENVO_00000504				http://eol.org/data_objects/28163246	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M1989	C535	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://eol.org/schema/terms/permanentFreshwater				http://eol.org/data_objects/28163282	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M1990	C536	TRUE		http://eol.org/schema/terms/HeadBodyLength	76.2	http://purl.obolibrary.org/obo/UO_0000016	http://www.ebi.ac.uk/efo/EFO_0001444			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R198
M1991	C537	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://eol.org/schema/terms/permanentFreshwater				http://eol.org/data_objects/28163288	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M1992	C538	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://purl.obolibrary.org/obo/ENVO_00000504				http://eol.org/data_objects/28179414	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M1993	C539	TRUE		http://eol.org/schema/terms/DevelopmentalMode	http://eol.org/schema/terms/larvalDevelopment				http://eol.org/data_objects/12683075	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M1994	C539	TRUE		http://purl.obolibrary.org/obo/VT_0001933	72		http://semanticscience.org/resource/SIO_001113		http://eol.org/data_objects/12683075	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M1995	C539	TRUE		http://purl.obolibrary.org/obo/VT_0001933	250		http://semanticscience.org/resource/SIO_001114		http://eol.org/data_objects/12683075	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M1996	C540	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://purl.obolibrary.org/obo/ENVO_00000504				http://eol.org/data_objects/28179540	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M1997	C540	TRUE		http://eol.org/schema/terms/DevelopmentalMode	http://eol.org/schema/terms/larvalDevelopment				http://eol.org/data_objects/28179540	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M1998	C541	TRUE		http://eol.org/schema/terms/HeadBodyLength	56	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113		http://eol.org/data_objects/23855268	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M1999	C541	TRUE		http://eol.org/schema/terms/HeadBodyLength	112	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114		http://eol.org/data_objects/23855268	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2000	C542	TRUE		http://eol.org/schema/terms/HeadBodyLength	5.7	http://purl.obolibrary.org/obo/UO_0000015	http://semanticscience.org/resource/SIO_001113		http://eol.org/data_objects/18655200	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2001	C542	TRUE		http://eol.org/schema/terms/HeadBodyLength	11.7	http://purl.obolibrary.org/obo/UO_0000015	http://semanticscience.org/resource/SIO_001114		http://eol.org/data_objects/18655200	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2002	C543	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://eol.org/schema/terms/permanentFreshwater				http://eol.org/data_objects/28185447	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2003	C544	TRUE		http://eol.org/schema/terms/DevelopmentalMode	http://eol.org/schema/terms/larvalDevelopment				http://eol.org/data_objects/18655201	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2004	C545	TRUE		http://eol.org/schema/terms/HeadBodyLength	111	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113		http://eol.org/data_objects/23855290	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2005	C545	TRUE		http://eol.org/schema/terms/HeadBodyLength	178	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114		http://eol.org/data_objects/23855290	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2006	C545	TRUE		http://eol.org/schema/terms/HeadBodyLength	152	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001109		http://eol.org/data_objects/23855290	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2007	C878	TRUE		http://eol.org/schema/terms/HeadBodyLength	120	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113		http://eol.org/data_objects/23855290	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2008	C878	TRUE		http://eol.org/schema/terms/HeadBodyLength	183	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114		http://eol.org/data_objects/23855290	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2009	C878	TRUE		http://eol.org/schema/terms/HeadBodyLength	162	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001109		http://eol.org/data_objects/23855290	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2010	C546	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://eol.org/schema/terms/permanentFreshwater				http://eol.org/data_objects/28185471	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2011	C546	TRUE		http://eol.org/schema/terms/DevelopmentalMode	http://eol.org/schema/terms/larvalDevelopment				http://eol.org/data_objects/28185471	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2012	C547	TRUE		http://purl.obolibrary.org/obo/VT_0001933	20000		http://semanticscience.org/resource/SIO_001114		http://eol.org/data_objects/25066645	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2013	C548	TRUE		http://eol.org/schema/terms/HeadBodyLength	5	http://purl.obolibrary.org/obo/UO_0000015	http://semanticscience.org/resource/SIO_001113		http://eol.org/data_objects/17572804	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2014	C548	TRUE		http://eol.org/schema/terms/HeadBodyLength	13.5	http://purl.obolibrary.org/obo/UO_0000015	http://semanticscience.org/resource/SIO_001114		http://eol.org/data_objects/17572804	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2015	C549	TRUE		http://eol.org/schema/terms/HeadBodyLength	57	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113		http://eol.org/data_objects/23855300	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2016	C549	TRUE		http://eol.org/schema/terms/HeadBodyLength	95	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114		http://eol.org/data_objects/23855300	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2017	C550	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://eol.org/schema/terms/permanentFreshwater				http://eol.org/data_objects/28185483	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2018	C551	TRUE		http://eol.org/schema/terms/DevelopmentalMode	http://eol.org/schema/terms/larvalDevelopment				http://eol.org/data_objects/18655253	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2019	C552	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://eol.org/schema/terms/freshwaterStream				http://eol.org/data_objects/28185495	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2020	C553	TRUE		http://eol.org/schema/terms/DevelopmentalMode	http://eol.org/schema/terms/larvalDevelopment				http://eol.org/data_objects/13129411	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2021	C554	TRUE		http://eol.org/schema/terms/DevelopmentalMode	http://eol.org/schema/terms/larvalDevelopment				http://eol.org/data_objects/28185537	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2022	C555	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://eol.org/schema/terms/freshwaterStream				http://eol.org/data_objects/28185555	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2023	C556	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://eol.org/schema/terms/freshwaterStream				http://eol.org/data_objects/28185561	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2024	C557	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://eol.org/schema/terms/permanentFreshwater				http://eol.org/data_objects/28185591	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2025	C558	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://eol.org/schema/terms/freshwaterStream				http://eol.org/data_objects/28185633	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2026	C559	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://eol.org/schema/terms/freshwaterStream				http://eol.org/data_objects/28185651	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2027	C560	TRUE		http://eol.org/schema/terms/DevelopmentalMode	http://eol.org/schema/terms/larvalDevelopment				http://eol.org/data_objects/28185652	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2028	C561	TRUE		http://eol.org/schema/terms/HeadBodyLength	102	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114		http://eol.org/data_objects/23855428	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2029	C562	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://eol.org/schema/terms/permanentFreshwater				http://eol.org/data_objects/28185681	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2030	C563	TRUE		http://eol.org/schema/terms/DevelopmentalMode	http://eol.org/schema/terms/larvalDevelopment				http://eol.org/data_objects/23855427	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2031	C564	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://eol.org/schema/terms/freshwaterStream				http://eol.org/data_objects/28185693	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2032	C565	TRUE		http://eol.org/schema/terms/HeadBodyLength	67	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113		http://eol.org/data_objects/23855448	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2033	C565	TRUE		http://eol.org/schema/terms/HeadBodyLength	94	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114		http://eol.org/data_objects/23855448	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2034	C879	TRUE		http://eol.org/schema/terms/HeadBodyLength	76	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113		http://eol.org/data_objects/23855448	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2035	C879	TRUE		http://eol.org/schema/terms/HeadBodyLength	125	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114		http://eol.org/data_objects/23855448	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2036	C566	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://eol.org/schema/terms/freshwaterStream				http://eol.org/data_objects/28185699	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2037	C567	TRUE		http://eol.org/schema/terms/DevelopmentalMode	http://eol.org/schema/terms/larvalDevelopment				http://eol.org/data_objects/12683106	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2038	C568	TRUE		http://eol.org/schema/terms/HeadBodyLength	53	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113		http://eol.org/data_objects/23855461	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2039	C568	TRUE		http://eol.org/schema/terms/HeadBodyLength	87	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114		http://eol.org/data_objects/23855461	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2040	C880	TRUE		http://eol.org/schema/terms/HeadBodyLength	46	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113		http://eol.org/data_objects/23855461	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2041	C880	TRUE		http://eol.org/schema/terms/HeadBodyLength	72	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114		http://eol.org/data_objects/23855461	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2042	C569	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://eol.org/schema/terms/permanentFreshwater				http://eol.org/data_objects/23855459	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2043	C570	TRUE		http://eol.org/schema/terms/DevelopmentalMode	http://eol.org/schema/terms/larvalDevelopment				http://eol.org/data_objects/28836236	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2044	C571	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://purl.obolibrary.org/obo/ENVO_00000504				http://eol.org/data_objects/28202348	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2045	C572	TRUE		http://eol.org/schema/terms/HeadBodyLength	3.5	http://purl.obolibrary.org/obo/UO_0000015	http://semanticscience.org/resource/SIO_001113		http://eol.org/data_objects/23853907	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2046	C572	TRUE		http://eol.org/schema/terms/HeadBodyLength	5.7	http://purl.obolibrary.org/obo/UO_0000015	http://semanticscience.org/resource/SIO_001114		http://eol.org/data_objects/23853907	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2047	C572	TRUE		http://purl.obolibrary.org/obo/VT_0001256	7	http://purl.obolibrary.org/obo/UO_0000015	http://semanticscience.org/resource/SIO_001113		http://eol.org/data_objects/23853907	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2048	C572	TRUE		http://purl.obolibrary.org/obo/VT_0001256	11	http://purl.obolibrary.org/obo/UO_0000015	http://semanticscience.org/resource/SIO_001114		http://eol.org/data_objects/23853907	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2049	C573	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://eol.org/schema/terms/permanentFreshwater				http://eol.org/data_objects/28231541	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2050	C574	TRUE		http://eol.org/schema/terms/DevelopmentalMode	http://eol.org/schema/terms/larvalDevelopment				http://eol.org/data_objects/28887696	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2051	C575	TRUE		http://eol.org/schema/terms/HeadBodyLength	70	http://purl.obolibrary.org/obo/UO_0000016	http://www.ebi.ac.uk/efo/EFO_0001444		http://eol.org/data_objects/23853946	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2052	C575	TRUE		http://purl.obolibrary.org/obo/VT_0001256	150	http://purl.obolibrary.org/obo/UO_0000016	http://www.ebi.ac.uk/efo/EFO_0001444		http://eol.org/data_objects/23853946	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
